Index,Time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage
1.6971E+18,4.800310016,-0.112999998,0.008,-0.023600001,5.440000057,6.429999828,7.800000191,-0.137933831,0.00298656,4.70323258,3.181730083,1.248161374,-0.162125334,-6.886669317,107.6107291,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.29999924,35.10000229,-1.30859375,0.11328283,100.3953929,101,0,0,0,217.5,-0.060899749
1.6971E+18,4.90425984,-0.112999998,0.008,-0.023600001,5.440000057,6.429999828,7.800000191,-0.142024975,0.000376278,4.690051316,3.229632926,1.237524792,-0.163727465,-6.886669309,107.610729,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.29999924,35.10000229,-1.30859375,0.11328283,100.3953929,101,0,0,0,217.5,-0.058256276
1.6971E+18,5.00025984,-0.112999998,0.008,-0.023600001,5.440000057,6.429999828,7.800000191,-0.136911016,0.00311246,4.673618515,3.270896235,1.201031053,-0.158450657,-6.886669289,107.6107289,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.29999924,35.10000229,-1.69921875,0.11328283,100.3953929,101,0,0,0,217.5,-0.045146003
1.6971E+18,5.101869824,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.137933831,0.000803961,4.654096475,3.296144663,1.204171651,-0.197183111,-6.886669239,107.6107287,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,97.01513357,101,0,0,0,217.5,-0.058810133
1.6971E+18,5.200039936,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.139979343,0.002897757,4.630410605,3.301604752,1.226362232,-0.113936932,-6.886669184,107.6107286,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,97.01513357,101,0,0,0,227.5,-0.064264849
1.6971E+18,5.30020992,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.146116118,-0.002262438,4.62315839,3.298599653,1.236855735,-0.159412253,-6.886669126,107.6107285,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,97.01513357,98,0,0,0,227.5,-0.067479163
1.6971E+18,5.400269824,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.137933831,0.00186957,4.608470306,3.27117855,1.271221004,-0.086246721,-6.886669083,107.6107283,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,97.01513357,98,0,0,0,227.5,-0.071721993
1.6971E+18,5.50020992,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.147138815,-0.00227465,4.601085262,3.26061906,1.278918901,-0.158775055,-6.886668978,107.6107282,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,97.01513357,98,0,0,0,227.5,-0.072256662
1.6971E+18,5.600150016,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.137933831,0.00391641,4.586793103,3.239060805,1.297848655,-0.150865768,-6.886668945,107.610728,0,0.109674861,-0.055773869,-0.084539172,21.09709167,3452,61.40000153,35.20000076,-1.69921875,0.011046266,96.39742895,98,0,0,0,227.5,-0.072598517
1.6971E+18,5.70020992,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.139979343,0.002643067,4.568387511,3.220177285,1.310208812,-0.182232011,-6.886668884,107.6107279,0,0.109674861,-0.055773869,-0.084539172,21.09704018,3274,61.40000153,35.20000076,-1.69921875,0.011046266,96.39742895,97,0,0,0,235,-0.072132088
