time1,depth_mpc,depth_pid,pitch_mpc,pitch_pid,inputbe_mpc,inputmm_mpc,inputbe_pid,inputmm_pid,pitch_sp,depth_sp,inputbe_sum_mpc,inputmm_sum_mpc,inputbe_sum_pid,inputmm_sum_pid
103.9416599,3.621822376,3.610571623,-5.109752534,-0.671775103,0,0,0,0,-10,3.5,380,263,677.5,216
104.0422001,3.621822376,3.612617254,-5.043733462,-0.700635374,0,0,0,-1,-10,3.5,380,263,677.5,217
104.14354,3.61977746,3.615685463,-4.9781227,-0.722936451,0,-4,0,0,-10,3.5,380,267,677.5,217
104.2408499,3.617731113,3.615685463,-4.906986075,-0.748242378,0,0,0,0,-10,3.5,380,267,677.5,217
104.3447501,3.61466362,3.618753195,-4.837955069,-0.77233994,0,0,0,0,-10,3.5,380,267,677.5,217
104.4422799,3.612617273,3.616708279,-4.770371517,-0.788540244,0,0,0,0,-10,3.5,380,267,677.5,217
104.5420201,3.610571642,3.614663601,-4.705289082,-0.819449306,0,0,0,0,-10,3.5,380,267,677.5,217
104.6418801,3.613639135,3.614663601,-4.647185089,-0.848334789,0,0,0,0,-10,3.5,380,267,677.5,217
104.74239,3.610571642,3.616708279,-4.593480687,-0.883034527,0,0,0,0,-10,3.5,380,267,677.5,217
104.84115,3.611594458,3.617731094,-4.534675817,-0.914910555,0,0,0,0,-10,3.5,380,267,677.5,217
104.9410099,3.60954978,3.614663601,-4.478172607,-0.949396908,0,0,0,0,-10,3.5,380,267,677.5,217
105.04211,3.610571642,3.617731094,-4.421573725,-0.989344418,0,0,0,0,-10,3.5,380,267,677.5,217
105.14435,3.605457802,3.612617254,-4.36196163,-1.02941227,0,0,0,0,-10,3.5,380,267,677.5,217
105.24158,3.599321861,3.614663601,-4.300899092,-1.07276845,0,0,0,0,-10,3.5,380,267,677.5,217
105.3447401,3.604435701,3.615685463,-4.243948705,-1.119809628,0,-3,0,0,-10,3.5,380,270,677.5,217
105.44286,3.598297377,3.618753195,-4.183929153,-1.191854119,0,0,0,0,-10,3.5,380,270,677.5,217
105.5403899,3.598297377,3.620799541,-4.126371424,-1.216730595,0,0,0,0,-10,3.5,380,270,677.5,217
105.64115,3.601366539,3.620799541,-4.071217434,-1.297582626,0,0,0,0,-10,3.5,380,270,677.5,217
105.74273,3.599321861,3.615685463,-4.019994929,-1.327058792,0,0,0,0,-10,3.5,380,270,677.5,217
105.8433201,3.601366539,3.618753195,-3.969935855,-1.387934566,0,0,0,0,-10,3.5,380,270,677.5,217
105.9410299,3.593183537,3.623867035,-3.919199394,-1.479140282,0,0,0,0,-10,3.5,380,270,677.5,217
106.04174,3.592161436,3.613639116,-3.872236391,-1.50719142,0,0,0,0,-10,3.5,380,270,677.5,217
106.14061,3.591138859,3.615685463,-3.829485055,-1.602650642,0,0,0,0,-10,3.5,380,270,677.5,217
106.2461601,3.592161436,3.615685463,-3.780806378,-1.672145009,0,0,0,0,-10,3.5,380,270,677.5,217
106.34031,3.593183537,3.617731094,-3.734613443,-1.74047482,0,0,0,0,-10,3.5,380,270,677.5,217
106.44434,3.590116043,3.620799541,-3.693305288,-1.807914972,0,0,0,0,-10,3.5,380,270,677.5,217
106.5445,3.591138859,3.619777441,-3.65194161,-1.876770735,0,-3,0,0,-10,3.5,380,273,677.5,217
106.64386,3.582955618,3.617731094,-3.610000916,-1.945214868,0,0,0,0,-10,3.5,380,273,677.5,217
106.7405801,3.587047596,3.621822357,-3.572417957,-2.014541864,0,0,0,0,-10,3.5,380,273,677.5,217
106.8406999,3.588069696,3.622844934,-3.531308406,-2.050755739,0,0,0,0,-10,3.5,380,273,677.5,217
106.9504699,3.587047596,3.621822357,-3.495681153,-2.116219759,0,0,0,0,-10,3.5,380,273,677.5,217
107.03998,3.58091094,3.620799541,-3.462415568,-2.224071741,0,0,0,0,-10,3.5,380,273,677.5,217
107.14259,3.58602478,3.617731094,-3.430556435,-2.303220034,0,0,0,1,-10,3.5,380,273,677.5,218
107.24369,3.585001965,3.621822357,-3.404031822,-2.38124156,0,0,0,0,-10,3.5,380,273,677.5,218
107.34397,3.583980103,3.62489152,-3.376139624,-2.459736109,0,0,0,0,-10,3.5,380,273,677.5,218
107.44925,3.577841778,3.616708279,-3.352617335,-2.536340952,0,0,0,0,-10,3.5,380,273,677.5,218
107.54003,3.575796862,3.62489152,-3.32804971,-2.576140881,0,0,0,0,-10,3.5,380,273,677.5,218
107.6503601,3.578866024,3.62489152,-3.306279611,-2.652677536,0,-2,0,0,-10,3.5,380,275,677.5,218
107.7402401,3.577841778,3.626936197,-3.285990067,-2.730884075,0,0,0,0,-10,3.5,380,275,677.5,218
107.8394601,3.573752184,3.617731094,-3.267950716,-2.809104204,0,0,0,0,-10,3.5,380,275,677.5,218
107.9407099,3.575796862,3.623867035,-3.254948196,-2.926617384,0,0,0,0,-10,3.5,380,275,677.5,218
108.0429901,3.573752184,3.621822357,-3.243441391,-3.008675098,0,0,0,0,-10,3.5,380,275,677.5,218
108.13918,3.571705837,3.616708279,-3.23979585,-3.091543436,0,0,0,0,-10,3.5,380,275,677.5,218
108.24333,3.570683022,3.620799541,-3.23347408,-3.172279358,0,0,0,2,-10,3.5,380,275,677.5,220
108.3442501,3.573752184,3.634094954,-3.229090719,-3.255228758,0,0,0,0,-10,3.5,380,275,677.5,220
108.4398799,3.574774284,3.625913382,-3.232778329,-3.295492649,0,0,0,0,-10,3.5,380,275,677.5,220
108.5396401,3.565569181,3.63000536,-3.242572449,-3.418337584,0,0,0,0,-10,3.5,380,275,677.5,220
108.64992,3.570683022,3.628980875,-3.249186145,-3.464171886,0,0,0,0,-10,3.5,380,275,677.5,220
108.7391199,3.568638344,3.626936197,-3.26392484,-3.586663485,0,-1,0,0,-10,3.5,380,276,677.5,220
108.83901,3.569660206,3.625913382,-3.270338011,-3.670548677,0,0,0,0,-10,3.5,380,276,677.5,220
108.94494,3.569660206,3.623867035,-3.276205129,-3.708441734,0,0,0,0,-10,3.5,380,276,677.5,220
109.0399501,3.566591997,3.631027222,-3.287660255,-3.827918768,0,0,0,0,-10,3.5,380,276,677.5,220
109.14035,3.570683022,3.623867035,-3.303759702,-3.913361788,0,0,0,0,-10,3.5,380,276,677.5,220
109.23936,3.564546366,3.63000536,-3.317128891,-3.993631125,0,0,0,0,-10,3.5,380,276,677.5,220
109.33966,3.567613859,3.62489152,-3.334229041,-4.070121288,0,0,0,0,-10,3.5,380,276,677.5,220
109.4393999,3.564546366,3.63000536,-3.350876889,-4.106226444,0,0,0,2,-10,3.5,380,276,677.5,222
109.5430001,3.562500019,3.63000536,-3.369148156,-4.142374992,0,0,0,0,-10,3.5,380,276,677.5,222
109.63921,3.567613859,3.628980875,-3.391792962,-4.2581954,0,0,0,0,-10,3.5,380,276,677.5,222
109.7402299,3.564546366,3.631027222,-3.415999898,-4.37416935,0,0,0,0,-10,3.5,380,276,677.5,222
109.8387799,3.558410425,3.622844934,-3.448234242,-4.452580452,0,0,0,0,-10,3.5,380,276,677.5,222
109.9391601,3.567613859,3.625913382,-3.476973599,-4.490626335,0,0,0,0,-10,3.5,380,276,677.5,222
110.03983,3.556364079,3.623867035,-3.511336413,-4.563255787,0,0,0,0,-10,3.5,380,276,677.5,222
110.1400901,3.563524265,3.628980875,-3.550385831,-4.637770176,0,0,0,0,-10,3.5,380,276,677.5,222
110.23874,3.564546366,3.623867035,-3.587851764,-4.702972889,0,0,0,0,-10,3.5,380,276,677.5,222
110.3381701,3.562500019,3.631027222,-3.631596542,-4.766295433,0,0,0,0,-10,3.5,380,276,677.5,222
110.4433101,3.557385941,3.62489152,-3.670578265,-4.863234043,0,0,0,0,-10,3.5,380,276,677.5,222
110.53875,3.558410425,3.63000536,-3.714486624,-4.930810452,0,0,0,2,-10,3.5,380,276,677.5,224
110.6391501,3.563524265,3.627959013,-3.765333278,-4.995675564,0,0,0,0,-10,3.5,380,276,677.5,224
110.7392399,3.562500019,3.623867035,-3.814842671,-5.029669285,0,0,0,0,-10,3.5,380,276,677.5,224
110.83789,3.560455103,3.625913382,-3.871595736,-5.124545097,0,0,0,0,-10,3.5,380,276,677.5,224
110.9399201,3.558410425,3.621822357,-3.929950012,-5.157509327,0,0,0,0,-10,3.5,380,276,677.5,224
111.04067,3.561477919,3.63000536,-3.978722225,-5.242650032,0,0,0,0,-10,3.5,380,276,677.5,224
111.1380101,3.563524265,3.625913382,-4.03688644,-5.270457268,0,0,0,0,-10,3.5,380,276,677.5,224
111.24001,3.556364079,3.626936197,-4.093912424,-5.348296165,0,0,0,0,-10,3.5,380,276,677.5,224
111.3414999,3.557385941,3.622844934,-4.149310718,-5.407783508,0,0,0,0,-10,3.5,380,276,677.5,224
111.4395,3.562500019,3.62489152,-4.207395065,-5.433759689,0,0,0,0,-10,3.5,380,276,677.5,224
111.5493199,3.561477919,3.620799541,-4.273402605,-5.509086609,0,0,0,1,-10,3.5,380,276,677.5,225
111.6386099,3.560455103,3.625913382,-4.337388666,-5.554763317,0,0,0,0,-10,3.5,380,276,677.5,225
111.7426399,3.554318447,3.622844934,-4.397571372,-5.60264492,0,0,0,0,-10,3.5,380,276,677.5,225
111.8381701,3.563524265,3.621822357,-4.456755937,-5.642851353,0,0,0,0,-10,3.5,380,276,677.5,225
111.9376399,3.561477919,3.623867035,-4.517843674,-5.664073944,0,1,0,0,-10,3.5,380,277,677.5,225
112.04158,3.560455103,3.627959013,-4.580452753,-5.695224285,0,0,0,0,-10,3.5,380,277,677.5,225
112.1384399,3.558410425,3.623867035,-4.645337013,-5.729628086,0,0,0,0,-10,3.5,380,277,677.5,225
112.2389901,3.562500019,3.617731094,-4.709299155,-5.784617901,0,0,0,0,-10,3.5,380,277,677.5,225
112.3410601,3.558410425,3.615685463,-4.776255293,-5.801251411,0,0,0,0,-10,3.5,380,277,677.5,225
112.4402601,3.557385941,3.617731094,-4.846588964,-5.848446369,0,0,0,0,-10,3.5,380,277,677.5,225
112.5395,3.560455103,3.618753195,-4.916221758,-5.86467886,0,0,0,0,-10,3.5,380,277,677.5,225
112.6419799,3.563524265,3.620799541,-4.993316901,-5.893288612,0,0,0,0,-10,3.5,380,277,677.5,225
112.74226,3.559432526,3.616708279,-5.071345693,-5.919425011,0,0,0,0,-10,3.5,380,277,677.5,225
112.8464399,3.562500019,3.619777441,-5.146779832,-5.942147732,0,0,0,0,-10,3.5,380,277,677.5,225
112.94129,3.562500019,3.617731094,-5.230980267,-5.971410751,0,0,0,0,-10,3.5,380,277,677.5,225
113.0418801,3.563524265,3.614663601,-5.303642078,-5.988428116,0,2,0,0,-10,3.5,380,279,677.5,225
113.1395699,3.564546366,3.613639116,-5.377962331,-5.99633646,0,0,0,0,-10,3.5,380,279,677.5,225
113.2374999,3.562500019,3.615685463,-5.457537237,-6.004694462,0,0,0,0,-10,3.5,380,279,677.5,225
113.34274,3.564546366,3.610571623,-5.537092923,-6.015501976,0,0,0,0,-10,3.5,380,279,677.5,225
113.4375601,3.565569181,3.611594439,-5.616974916,-6.032338619,0,0,0,0,-10,3.5,380,279,677.5,225
113.5413199,3.561477919,3.607503176,-5.696257683,-6.033930779,0,0,0,0,-10,3.5,380,279,677.5,225
113.6371,3.560455103,3.607503176,-5.77906448,-6.03924799,0,0,0,0,-10,3.5,380,279,677.5,225
113.7364401,3.565569181,3.603411436,-5.858805956,-6.039861679,0,0,0,0,-10,3.5,380,279,677.5,225
113.8421499,3.564546366,3.602389336,-5.978184331,-6.045883656,0,0,0,0,-10,3.5,380,279,677.5,225
113.93712,3.562500019,3.600343704,-6.016939262,-6.047523022,0,0,0,0,-10,3.5,380,279,677.5,225
114.0522199,3.563524265,3.602389336,-6.092953834,-6.042754173,0,0,0,0,-10,3.5,380,279,677.5,225
114.15117,3.566591997,3.599321842,-6.164993782,-6.036062717,0,2,0,0,-10,3.5,380,281,677.5,225
114.2364301,3.567613859,3.599321842,-6.236888943,-6.022519112,0,0,0,0,-10,3.5,380,281,677.5,225
114.3373399,3.565569181,3.599321842,-6.306884348,-6.016040325,0,0,0,0,-10,3.5,380,281,677.5,225
114.44509,3.566591997,3.594207764,-6.377431997,-6.01070261,0,0,0,0,-10,3.5,380,281,677.5,225
114.5416799,3.567613859,3.598297358,-6.450471367,-5.987760544,0,0,0,0,-10,3.5,380,281,677.5,225
114.6450501,3.567613859,3.592161417,-6.521394868,-5.979568005,0,0,0,-1,-10,3.5,380,281,677.5,226
114.7698501,3.564546366,3.594207764,-6.587144438,-5.96902895,0,0,0,0,-10,3.5,380,281,677.5,226
114.8395,3.562500019,3.592161417,-6.653588906,-5.934894085,0,0,0,0,-10,3.5,380,281,677.5,226
114.9399601,3.565569181,3.588069677,-6.717524568,-5.913595676,0,0,0,0,-10,3.5,380,281,677.5,226
115.0368,3.567613859,3.585001946,-6.781093776,-5.898775101,0,0,0,0,-10,3.5,380,281,677.5,226
115.13744,3.567613859,3.589093924,-6.844753957,-5.873435497,0,0,0,0,-10,3.5,380,281,677.5,226
115.2363599,3.566591997,3.586024761,-6.91686993,-5.848390579,0,0,0,0,-10,3.5,380,281,677.5,226
115.3462001,3.568638344,3.585001946,-6.978654273,-5.824602604,0,2,0,0,-10,3.5,380,283,677.5,226
115.45104,3.563524265,3.583980083,-7.043683747,-5.784173489,0,0,5,0,-10,3.5,380,283,677.5,226
115.5395699,3.567613859,3.577841759,-7.111623077,-5.769681931,0,0,0,0,-10,3.5,380,283,682.5,226
115.63727,3.569660206,3.574774265,-7.173298935,-5.72437048,0,0,0,0,-10,3.5,380,283,682.5,226
115.7396101,3.570683022,3.577841759,-7.235071746,-5.689012527,0,0,0,-2,-10,3.5,380,283,682.5,228
115.8408499,3.563524265,3.570683002,-7.301248847,-5.674363136,0,0,0,0,-10,3.5,380,283,682.5,228
115.956,3.566591997,3.572727919,-7.364235486,-5.626519203,0,0,0,0,-10,3.5,380,283,682.5,228
116.0394701,3.566591997,3.571705818,-7.419406134,-5.586609364,0,0,0,0,-10,3.5,380,283,682.5,228
116.1382799,3.571705837,3.570683002,-7.467023032,-5.55003643,0,0,0,0,-10,3.5,380,283,682.5,228
116.2580201,3.565569181,3.563524246,-7.511737335,-5.513187408,0,0,0,0,-10,3.5,380,283,682.5,228
116.35374,3.563524265,3.568638325,-7.553615673,-5.496225834,0,0,0,0,-10,3.5,380,283,682.5,228
116.4352,3.565569181,3.5614779,-7.590474691,-5.432803631,0,1,0,0,-10,3.5,380,284,682.5,228
116.55123,3.565569181,3.566591978,-7.627965823,-5.385834217,0,0,0,0,-10,3.5,380,284,682.5,228
116.6438999,3.561477919,3.556364059,-7.666111277,-5.344614506,0,0,0,0,-10,3.5,380,284,682.5,228
116.73565,3.564546366,3.558410406,-7.707658182,-5.301631927,0,0,0,0,-10,3.5,380,284,682.5,228
116.8353201,3.562500019,3.551250219,-7.742409019,-5.258494377,0,0,0,0,-10,3.5,380,284,682.5,228
116.9400499,3.567613859,3.551250219,-7.78747013,-5.239370346,0,0,2.5,-3,-10,3.5,380,284,682.5,231
117.0354399,3.562500019,3.550227404,-7.801695234,-5.178439617,0,0,0,0,-10,3.5,380,284,685,231
117.1357701,3.563524265,3.549204588,-7.830671634,-5.158034325,0,0,0,0,-10,3.5,380,284,685,231
117.2358799,3.559432526,3.549204588,-7.862783826,-5.09286356,0,0,0,0,-10,3.5,380,284,685,231
117.33955,3.567613859,3.542044163,-7.891191324,-5.071858883,0,0,0,0,-10,3.5,380,284,685,231
117.43553,3.563524265,3.544090748,-7.917801571,-5.006543636,0,0,0,0,-10,3.5,380,284,685,231
117.53603,3.567613859,3.536930323,-7.946241528,-4.986908436,0,1,0,0,-10,3.5,380,285,685,231
117.6350999,3.565569181,3.535908461,-7.96635895,-4.940442085,0,0,0,0,-10,3.5,380,285,685,231
117.7401101,3.564546366,3.534885645,-7.989651458,-4.897888184,0,0,0,0,-10,3.5,380,285,685,231
117.8357499,3.562500019,3.531816483,-8.007656427,-4.860769749,0,0,0,0,-10,3.5,380,285,685,231
117.93871,3.561477919,3.531816483,-8.026642025,-4.816150188,0,0,2.5,0,-10,3.5,380,285,685,231
118.0388001,3.562500019,3.530794382,-8.041154142,-4.777610779,0,0,0,0,-10,3.5,380,285,687.5,231
118.13585,3.566591997,3.530794382,-8.051858206,-4.718115807,0,0,0,-3,-10,3.5,380,285,687.5,234
118.2373901,3.560455103,3.528748751,-8.065809964,-4.696987152,0,0,0,0,-10,3.5,380,285,687.5,234
118.3359401,3.563524265,3.524657726,-8.073057054,-4.634484768,0,0,0,0,-10,3.5,380,285,687.5,234
118.4386801,3.559432526,3.521588564,-8.072116572,-4.600597858,0,0,0,0,-10,3.5,380,285,687.5,234
118.5400499,3.559432526,3.51852107,-8.073713085,-4.565848827,0,0,0,0,-10,3.5,380,285,687.5,234
118.63472,3.558410425,3.517499208,-8.07361058,-4.548254013,0,0,0,0,-10,3.5,380,285,687.5,234
118.7413199,3.555341263,3.516474724,-8.072570156,-4.505492687,0,0,0,0,-10,3.5,380,285,687.5,234
118.83954,3.562500019,3.51340723,-8.066877723,-4.478607655,0,0,0,0,-10,3.5,380,285,687.5,234
118.93486,3.555341263,3.51340723,-8.058896015,-4.446349144,0,0,5,0,-10,3.5,380,285,687.5,234
119.0354199,3.553296585,3.511360884,-8.045039074,-4.418770313,0,0,0,0,-10,3.5,380,285,692.5,234
119.1386299,3.561477919,3.509315968,-8.02999564,-4.393242359,0,0,0,0,-10,3.5,380,285,692.5,234
119.2555799,3.555341263,3.504202127,-8.009962785,-4.363245964,0,0,0,-2,-10,3.5,380,285,692.5,236
119.33838,3.5522721,3.505224943,-7.987704721,-4.338179588,0,0,0,0,-10,3.5,380,285,692.5,236
119.43905,3.557385941,3.508293152,-7.965783215,-4.327294827,0,0,0,0,-10,3.5,380,285,692.5,236
119.53971,3.555341263,3.500110865,-7.940630245,-4.302104473,0,-1,0,0,-10,3.5,380,286,692.5,236
119.6371,3.553296585,3.499088287,-7.913321257,-4.296507359,0,0,0,0,-10,3.5,380,286,692.5,236
119.7345001,3.551250238,3.497043371,-7.881484973,-4.280414104,0,0,0,0,-10,3.5,380,286,692.5,236
119.8402099,3.548182507,3.498065472,-7.854290449,-4.263601303,0,0,0,0,-10,3.5,380,286,692.5,236
119.9337101,3.548182507,3.489883184,-7.826692739,-4.256375313,0,0,5,0,-10,3.5,380,286,692.5,236
120.0349299,3.544090767,3.493974209,-7.788733502,-4.251518726,0,0,0,0,-10,3.5,380,286,697.5,236
120.13425,3.54715826,3.491929531,-7.757295279,-4.237895012,0,0,0,0,-10,3.5,380,286,697.5,236
120.2356101,3.550227423,3.488860369,-7.723160325,-4.229890347,0,0,0,-1,-10,3.5,380,286,697.5,237
120.33619,3.542044182,3.482723713,-7.687420317,-4.228144646,0,0,0,0,-10,3.5,380,286,697.5,237
120.4477399,3.544090767,3.482723713,-7.649750656,-4.231753349,0,0,0,0,-10,3.5,380,286,697.5,237
120.55409,3.550227423,3.487837553,-7.606054567,-4.227265835,0,0,0,0,-10,3.5,380,286,697.5,237
120.63363,3.543068666,3.484769106,-7.564587958,-4.229125023,0,0,0,0,-10,3.5,380,286,697.5,237
120.7344699,3.537954826,3.475563288,-7.521822954,-4.230846405,0,-2,0,0,-10,3.5,380,288,697.5,237
120.8379999,3.54102232,3.47863245,-7.479946325,-4.24494791,0,0,0,0,-10,3.5,380,288,697.5,237
120.9342799,3.536930342,3.476587772,-7.434228328,-4.249022484,0,0,5,0,-10,3.5,380,288,697.5,237
121.0375099,3.536930342,3.468404531,-7.385379664,-4.267398357,0,0,0,0,-10,3.5,380,288,702.5,237
121.1343099,3.536930342,3.475563288,-7.339873511,-4.279663086,0,0,0,0,-10,3.5,380,288,702.5,237
121.23565,3.53590848,3.471473694,-7.290678894,-4.295642853,0,0,0,0,-10,3.5,380,288,702.5,237
121.3378399,3.532840748,3.471473694,-7.243961475,-4.316646576,0,0,0,0,-10,3.5,380,288,702.5,237
121.4335501,3.533862848,3.466359854,-7.197400377,-4.343194485,0,0,10,0,-10,3.5,380,288,702.5,237
121.53779,3.532840748,3.465335369,-7.150150361,-4.369838715,0,0,0,0,-10,3.5,380,288,712.5,237
121.6383301,3.527726908,3.464313507,-7.10003021,-4.399494171,0,0,0,0,-10,3.5,380,288,712.5,237
121.7344499,3.527726908,3.468404531,-7.043929759,-4.42326355,0,0,0,0,-10,3.5,380,288,712.5,237
121.83825,3.522613068,3.464313507,-6.994869679,-4.457221031,0,0,0,0,-10,3.5,380,288,712.5,237
121.9381499,3.52874877,3.464313507,-6.938348103,-4.472002029,0,-3,0,0,-10,3.5,380,291,712.5,237
122.03405,3.521588583,3.462267876,-6.882880192,-4.508238792,0,0,0,0,-10,3.5,380,291,712.5,237
122.1357701,3.522613068,3.465335369,-6.824314072,-4.562541962,0,0,0,0,-10,3.5,380,291,712.5,237
122.23263,3.524657745,3.458176851,-6.772044311,-4.597993851,0,0,0,0,-10,3.5,380,291,712.5,237
122.3389199,3.520566721,3.461246014,-6.717084225,-4.619461536,0,0,0,0,-10,3.5,380,291,712.5,237
122.43311,3.51852109,3.458176851,-6.663109467,-4.686539173,0,0,5,0,-10,3.5,380,291,712.5,237
122.5331599,3.51340713,3.457154036,-6.607179429,-4.71201086,0,0,0,0,-10,3.5,380,291,717.5,237
122.6382999,3.514429946,3.448971748,-6.548351923,-4.765927315,0,0,0,0,-10,3.5,380,291,717.5,237
122.7374999,3.511360784,3.448971748,-6.490361966,-4.812613964,0,0,0,0,-10,3.5,380,291,717.5,237
122.8327099,3.510338802,3.454085588,-6.430409042,-4.865058899,0,0,0,0,-10,3.5,380,291,717.5,237
122.9475599,3.512385149,3.44999361,-6.374613969,-4.950867176,0,0,10,0,-10,3.5,380,291,717.5,237
123.0328699,3.510338802,3.44999361,-6.32034152,-4.980396271,0,0,0,0,-10,3.5,380,291,727.5,237
123.1331699,3.509315987,3.448971748,-6.265123891,-5.074783325,0,0,0,0,-10,3.5,380,291,727.5,237
123.2334001,3.51340713,3.453062773,-6.212190838,-5.10869503,0,-3,0,0,-10,3.5,380,294,727.5,237
123.33842,3.50727119,3.443857908,-6.155906732,-5.178096771,0,0,0,1,-10,3.5,380,294,727.5,238
123.4365,3.504202027,3.446926117,-6.09883462,-5.285112381,0,0,0,0,-10,3.5,380,294,727.5,238
123.5365599,3.508293171,3.447948933,-6.040912145,-5.358150959,0,0,0,0,-10,3.5,380,294,727.5,238
123.63197,3.50727119,3.447948933,-5.994247261,-5.43666935,0,0,0,0,-10,3.5,380,294,727.5,238
123.7474199,3.501132865,3.440790176,-5.941620868,-5.51802063,0,0,0,0,-10,3.5,380,294,727.5,238
123.83677,3.499088187,3.441812277,-5.891310229,-5.594187737,0,0,0,0,-10,3.5,380,294,727.5,238
123.9445399,3.496019025,3.443857908,-5.840422574,-5.678668022,0,0,5,0,-10,3.5,380,294,727.5,238
124.0333499,3.491929431,3.442835093,-5.790729527,-5.76374197,0,0,0,0,-10,3.5,380,294,732.5,238
124.1327199,3.49704339,3.442835093,-5.744383261,-5.853518486,0,0,0,0,-10,3.5,380,294,732.5,238
124.2321999,3.498065372,3.43874383,-5.702460932,-5.940123558,0,0,0,0,-10,3.5,380,294,732.5,238
124.33184,3.490905066,3.44487977,-5.654700955,-5.985990524,0,0,0,0,-10,3.5,380,294,732.5,238
124.43234,3.491929431,3.446926117,-5.608191963,-6.117856979,0,-3,7.5,0,-10,3.5,380,297,732.5,238
124.5325801,3.488860269,3.443857908,-5.56779781,-6.163121223,0,0,0,3,-10,3.5,380,297,740,241
124.6339899,3.490905066,3.443857908,-5.523425616,-6.255665779,0,0,0,0,-10,3.5,380,297,740,241
124.73442,3.486815472,3.441812277,-5.484096658,-6.356287956,0,0,0,0,-10,3.5,380,297,740,241
124.83747,3.489883084,3.441812277,-5.438626809,-6.458547115,0,0,0,0,-10,3.5,380,297,740,241
124.9357199,3.491929431,3.441812277,-5.402228208,-6.611242294,0,0,2.5,0,-10,3.5,380,297,740,241
125.03199,3.481701632,3.443857908,-5.364140413,-6.65917635,0,0,0,0,-10,3.5,380,297,742.5,241
125.1426099,3.485791106,3.443857908,-5.321242153,-6.759823322,0,0,0,0,-10,3.5,380,297,742.5,241
125.2428101,3.476587672,3.441812277,-5.279121648,-6.867280006,0,0,0,0,-10,3.5,380,297,742.5,241
125.3314099,3.482723613,3.447948933,-5.245358701,-6.977329254,0,0,0,0,-10,3.5,380,297,742.5,241
125.43314,3.484769125,3.441812277,-5.211887893,-7.142204762,0,0,2.5,0,-10,3.5,380,297,742.5,241
125.5359301,3.478632469,3.447948933,-5.180897274,-7.259149075,0,0,0,0,-10,3.5,380,297,745,241
125.63219,3.479655285,3.447948933,-5.154144802,-7.368941307,0,-3,0,3,-10,3.5,380,300,745,244
125.7345101,3.478632469,3.44487977,-5.127703261,-7.422922134,0,0,0,0,-10,3.5,380,300,745,244
125.83261,3.474541326,3.447948933,-5.104990759,-7.591546535,0,0,0,0,-10,3.5,380,300,745,244
125.9374799,3.475563307,3.445904255,-5.080567708,-7.708558559,0,0,0,0,-10,3.5,380,300,745,244
126.0364401,3.480677266,3.447948933,-5.058084561,-7.824910641,0,0,0,0,-10,3.5,380,300,745,244
126.1332201,3.471473713,3.443857908,-5.040758687,-7.944070816,0,0,0,0,-10,3.5,380,300,745,244
126.2355599,3.47351851,3.447948933,-5.02251454,-8.001797676,0,0,0,0,-10,3.5,380,300,745,244
126.3324401,3.47351851,3.442835093,-5.015458793,-8.18047142,0,0,0,0,-10,3.5,380,300,745,244
126.4323,3.469427366,3.44487977,-5.002543615,-8.303028107,0,0,5,0,-10,3.5,380,300,745,244
126.5327301,3.467381854,3.448971748,-4.989866761,-8.419658661,0,0,0,0,-10,3.5,380,300,750,244
126.63251,3.468404551,3.44999361,-4.992533167,-8.537532806,0,0,0,0,-10,3.5,380,300,750,244
126.7306299,3.469427366,3.446926117,-4.986274821,-8.655169487,0,-1,0,0,-10,3.5,380,301,750,244
126.8402601,3.467381854,3.44999361,-4.985486816,-8.771264076,0,0,0,0,-10,3.5,380,301,750,244
126.9305001,3.465335388,3.455107689,-4.984227288,-8.829063416,0,0,0,5,-10,3.5,380,301,750,249
127.0325901,3.468404551,3.452040195,-4.986387577,-8.943026543,0,0,0,0,-10,3.5,380,301,750,249
127.1378099,3.466359873,3.452040195,-4.986019414,-9.122098923,0,0,0,0,-10,3.5,380,301,750,249
127.23118,3.46329071,3.457154036,-4.99127791,-9.235525131,0,0,0,0,-10,3.5,380,301,750,249
127.33277,3.464313407,3.456131935,-4.997318433,-9.353479385,0,0,0,0,-10,3.5,380,301,750,249
127.43134,3.467381854,3.456131935,-5.011832686,-9.466950417,0,0,5,0,-10,3.5,380,301,750,249
127.5314399,3.462267895,3.457154036,-5.022244611,-9.525378227,0,0,0,0,-10,3.5,380,301,755,249
127.6317901,3.46329071,3.459199667,-5.030874234,-9.639003754,0,0,0,0,-10,3.5,380,301,755,249
127.7314501,3.46329071,3.460221529,-5.044162273,-9.753975868,0,0,0,0,-10,3.5,380,301,755,249
127.83519,3.459199567,3.456131935,-5.057025772,-9.865758896,0,0,0,0,-10,3.5,380,301,755,249
127.9346601,3.465335388,3.458176851,-5.075767494,-9.982693672,0,0,0,0,-10,3.5,380,301,755,249
128.0330299,3.460221548,3.461246014,-5.096581948,-10.15500069,0,0,0,0,-10,3.5,380,301,755,249
128.13565,3.455107589,3.463290691,-5.115514586,-10.26066017,0,0,0,5,-10,3.5,380,301,755,254
128.2321201,3.456131954,3.463290691,-5.140566759,-10.31468773,0,0,0,0,-10,3.5,380,301,755,254
128.34067,3.461245914,3.461246014,-5.177242124,-10.41749859,0,0,0,0,-10,3.5,380,301,755,254
128.43438,3.46329071,3.463290691,-5.208357884,-10.57626057,0,0,0,0,-10,3.5,380,301,755,254
